OperationID,Component name,CorrectDetectedFacesMetric,Detected Faces,ImageFormatMetric,ImageNumberOfFacesMetric,ImageNumberOfPixelsMetric,ImageSizeMetric,Input name,Response time (in SECONDS)
2074,GMS Face API,0,1,jpg,1,144000,12588,/storage/sdcard0/FDDB-folds-01/2002_07_25_big_img_201.jpg,0.270288418
2075,GMS Face API,0,1,jpg,1,159844,20870,/storage/sdcard0/FDDB-folds-01/2002_08_23_big_img_36.jpg,0.36065924
2076,GMS Face API,0,1,jpg,1,148010,24718,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_763.jpg,0.23119182
2077,GMS Face API,0,1,jpg,1,138170,20712,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_637.jpg,0.240927818
2078,GMS Face API,0,1,jpg,1,134100,24746,/storage/sdcard0/FDDB-folds-01/2002_08_22_big_img_592.jpg,0.181321531
2079,GMS Face API,0,1,jpg,2,172350,22221,/storage/sdcard0/FDDB-folds-01/2002_07_25_big_img_817.jpg,0.331603844
2080,GMS Face API,0,1,jpg,1,124230,18192,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_1219.jpg,0.21968564
2081,GMS Face API,0,1,jpg,1,134251,23910,/storage/sdcard0/FDDB-folds-01/2002_08_05_big_img_3508.jpg,0.225423471
2082,GMS Face API,0,0,jpg,1,135000,17618,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_1108.jpg,0.331359682
2083,GMS Face API,0,0,jpg,2,169650,29201,/storage/sdcard0/FDDB-folds-01/2002_07_19_big_img_488.jpg,0.2901877
2084,GMS Face API,0,1,jpg,1,111657,16139,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_704.jpg,0.207935297
2085,GMS Face API,0,1,jpg,1,148420,16660,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_1087.jpg,0.239401799
2086,GMS Face API,0,1,jpg,1,177750,19383,/storage/sdcard0/FDDB-folds-01/2002_08_10_big_img_670.jpg,0.249046239
2087,GMS Face API,0,1,jpg,1,132300,20930,/storage/sdcard0/FDDB-folds-01/2002_07_24_big_img_104.jpg,0.163283992
2088,GMS Face API,0,1,jpg,1,166050,17934,/storage/sdcard0/FDDB-folds-01/2002_08_27_big_img_19823.jpg,0.276453533
2089,GMS Face API,0,2,jpg,2,176850,28176,/storage/sdcard0/FDDB-folds-01/2002_09_01_big_img_16229.jpg,0.301022433
2090,GMS Face API,0,1,jpg,1,110021,20389,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_846.jpg,0.159957271
2091,GMS Face API,0,1,jpg,1,198000,35992,/storage/sdcard0/FDDB-folds-01/2002_08_04_big_img_412.jpg,0.278406836
2092,GMS Face API,0,5,jpg,7,138600,25352,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_554.jpg,0.326445903
2093,GMS Face API,0,4,jpg,4,150750,24982,/storage/sdcard0/FDDB-folds-01/2002_08_12_big_img_331.jpg,0.353792156
2094,GMS Face API,0,1,jpg,1,138600,25305,/storage/sdcard0/FDDB-folds-01/2002_08_02_big_img_533.jpg,0.211658782
2095,GMS Face API,0,1,jpg,1,190800,29213,/storage/sdcard0/FDDB-folds-01/2002_08_12_big_img_259.jpg,0.329864185
2096,GMS Face API,0,1,jpg,2,162450,34174,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_328.jpg,0.33450328
2097,GMS Face API,0,3,jpg,6,127100,22770,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_630.jpg,0.269708531
2098,GMS Face API,0,0,jpg,3,153450,23350,/storage/sdcard0/FDDB-folds-01/2002_08_05_big_img_3541.jpg,0.263512893
2099,GMS Face API,0,1,jpg,2,160650,15248,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2390.jpg,0.292751412
2100,GMS Face API,0,1,jpg,2,138150,23345,/storage/sdcard0/FDDB-folds-01/2002_08_20_big_img_150.jpg,0.263879141
2101,GMS Face API,0,2,jpg,5,152550,25200,/storage/sdcard0/FDDB-folds-01/2002_08_02_big_img_1231.jpg,0.238150465
2102,GMS Face API,0,2,jpg,2,162450,42852,/storage/sdcard0/FDDB-folds-01/2002_08_16_big_img_710.jpg,0.284114145
2103,GMS Face API,0,1,jpg,1,144000,14803,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_591.jpg,0.193468639
2104,GMS Face API,0,0,jpg,1,156252,16845,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_725.jpg,0.364321686
2105,GMS Face API,0,1,jpg,1,129600,16990,/storage/sdcard0/FDDB-folds-01/2002_07_24_big_img_820.jpg,0.207813215
2106,GMS Face API,0,2,jpg,2,129970,18350,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_568.jpg,0.2672669
2107,GMS Face API,0,1,jpg,3,153450,17742,/storage/sdcard0/FDDB-folds-01/2002_08_22_big_img_853.jpg,0.246482527
2108,GMS Face API,0,1,jpg,1,151650,11781,/storage/sdcard0/FDDB-folds-01/2002_08_09_big_img_648.jpg,0.218098581
2109,GMS Face API,0,3,jpg,7,134251,29054,/storage/sdcard0/FDDB-folds-01/2002_08_23_big_img_528.jpg,0.286220052
2110,GMS Face API,0,1,jpg,1,166950,13372,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_888.jpg,0.21147566
2111,GMS Face API,0,1,jpg,2,160200,16932,/storage/sdcard0/FDDB-folds-01/2002_08_30_big_img_18201.jpg,0.264977872
2112,GMS Face API,0,1,jpg,2,184050,17279,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_965.jpg,0.301205554
2113,GMS Face API,0,2,jpg,5,121770,23452,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_660.jpg,0.239737525
2114,GMS Face API,0,1,jpg,1,136496,19984,/storage/sdcard0/FDDB-folds-01/2002_07_19_big_img_517.jpg,0.198840225
2115,GMS Face API,0,1,jpg,1,140850,11309,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_406.jpg,0.217671296
2116,GMS Face API,0,0,jpg,2,159750,23009,/storage/sdcard0/FDDB-folds-01/2002_08_30_big_img_18433.jpg,0.265618801
2117,GMS Face API,0,1,jpg,1,135450,18749,/storage/sdcard0/FDDB-folds-01/2002_08_07_big_img_1630.jpg,0.207446971
2118,GMS Face API,0,1,jpg,1,128700,13587,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2717.jpg,0.16633603
2119,GMS Face API,0,2,jpg,2,146374,22752,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_470.jpg,0.250724857
2120,GMS Face API,0,0,jpg,2,124373,20257,/storage/sdcard0/FDDB-folds-01/2002_07_23_big_img_633.jpg,0.393651763
2121,GMS Face API,0,1,jpg,1,133650,10434,/storage/sdcard0/FDDB-folds-01/2002_08_20_big_img_915.jpg,0.186815199
2122,GMS Face API,0,1,jpg,1,134251,23638,/storage/sdcard0/FDDB-folds-01/2002_08_16_big_img_893.jpg,0.253105448
2123,GMS Face API,0,1,jpg,1,136945,20658,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_644.jpg,0.185594385
2124,GMS Face API,0,1,jpg,2,140537,24215,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_529.jpg,0.238760874
2125,GMS Face API,0,1,jpg,1,165150,19452,/storage/sdcard0/FDDB-folds-01/2002_08_16_big_img_668.jpg,0.224477339
2126,GMS Face API,0,2,jpg,2,157500,20811,/storage/sdcard0/FDDB-folds-01/2002_08_07_big_img_1871.jpg,0.305661529
2127,GMS Face API,0,1,jpg,1,154350,14459,/storage/sdcard0/FDDB-folds-01/2002_07_25_big_img_192.jpg,0.236044559
2128,GMS Face API,0,1,jpg,1,125550,14570,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_961.jpg,0.175217458
2129,GMS Face API,0,1,jpg,4,176400,31606,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_738.jpg,0.306851824
2130,GMS Face API,0,1,jpg,1,162900,19631,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_382.jpg,0.213734168
2131,GMS Face API,0,1,jpg,1,167850,16812,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_298.jpg,0.229146956
2132,GMS Face API,0,1,jpg,1,126280,23646,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_608.jpg,0.230947656
2133,GMS Face API,0,1,jpg,1,139950,19281,/storage/sdcard0/FDDB-folds-01/2002_08_21_big_img_514.jpg,0.200610407
2134,GMS Face API,0,0,jpg,2,161100,33602,/storage/sdcard0/FDDB-folds-01/2002_07_23_big_img_183.jpg,0.327666718
2135,GMS Face API,0,1,jpg,1,126381,21779,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_536.jpg,0.26146803
2136,GMS Face API,0,1,jpg,3,185400,24807,/storage/sdcard0/FDDB-folds-01/2002_07_24_big_img_478.jpg,0.328704411
2137,GMS Face API,0,1,jpg,1,120600,11317,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2997.jpg,0.311429879
2138,GMS Face API,0,1,jpg,1,156600,16335,/storage/sdcard0/FDDB-folds-01/2002_09_02_big_img_15380.jpg,0.187639248
2139,GMS Face API,0,1,jpg,1,162000,20413,/storage/sdcard0/FDDB-folds-01/2002_08_07_big_img_1153.jpg,0.216542041
2140,GMS Face API,0,2,jpg,2,183600,15491,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_967.jpg,0.348084847
2141,GMS Face API,0,0,jpg,1,123924,17101,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_711.jpg,0.357515643
2142,GMS Face API,0,0,jpg,1,147600,14082,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_664.jpg,0.230093086
2143,GMS Face API,0,1,jpg,1,148420,19663,/storage/sdcard0/FDDB-folds-01/2003_01_01_big_img_326.jpg,0.219807722
2144,GMS Face API,0,1,jpg,1,155250,22776,/storage/sdcard0/FDDB-folds-01/2002_08_24_big_img_775.jpg,0.221181138
2145,GMS Face API,0,1,jpg,1,147150,12050,/storage/sdcard0/FDDB-folds-01/2002_08_08_big_img_961.jpg,0.193529681
2146,GMS Face API,0,1,jpg,1,130500,16894,/storage/sdcard0/FDDB-folds-01/2002_08_16_big_img_77.jpg,0.192339386
2147,GMS Face API,0,2,jpg,3,149400,15118,/storage/sdcard0/FDDB-folds-01/2002_08_12_big_img_296.jpg,0.231680146
2148,GMS Face API,0,2,jpg,4,139950,23539,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_905.jpg,0.2557302
2149,GMS Face API,0,1,jpg,3,179550,17478,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_284.jpg,0.30325042
2150,GMS Face API,0,1,jpg,1,113850,17906,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_887.jpg,0.150434914
2151,GMS Face API,0,3,jpg,3,135900,26355,/storage/sdcard0/FDDB-folds-01/2002_08_24_big_img_849.jpg,0.294002748
2152,GMS Face API,0,1,jpg,1,127516,14193,/storage/sdcard0/FDDB-folds-01/2002_07_30_big_img_345.jpg,0.168472455
2153,GMS Face API,0,3,jpg,3,144450,23059,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_419.jpg,0.288325957
2154,GMS Face API,0,1,jpg,1,161100,22634,/storage/sdcard0/FDDB-folds-01/2002_08_01_big_img_1347.jpg,0.221303219
2155,GMS Face API,0,1,jpg,1,168300,20517,/storage/sdcard0/FDDB-folds-01/2002_08_05_big_img_3670.jpg,0.219777202
2156,GMS Face API,0,1,jpg,1,148500,15872,/storage/sdcard0/FDDB-folds-01/2002_07_21_big_img_479.jpg,0.221822066
2157,GMS Face API,0,2,jpg,3,116100,20378,/storage/sdcard0/FDDB-folds-01/2002_08_08_big_img_913.jpg,0.212757516
2158,GMS Face API,0,1,jpg,1,138150,22632,/storage/sdcard0/FDDB-folds-01/2002_09_02_big_img_15828.jpg,0.227437816
2159,GMS Face API,0,0,jpg,1,148950,15102,/storage/sdcard0/FDDB-folds-01/2002_08_30_big_img_18194.jpg,0.265344116
2160,GMS Face API,0,1,jpg,2,134251,14687,/storage/sdcard0/FDDB-folds-01/2002_08_08_big_img_471.jpg,0.1655425
2161,GMS Face API,0,1,jpg,4,151650,20052,/storage/sdcard0/FDDB-folds-01/2002_08_22_big_img_734.jpg,0.239401801
2162,GMS Face API,0,1,jpg,1,161550,8788,/storage/sdcard0/FDDB-folds-01/2002_08_09_big_img_586.jpg,0.223378606
2163,GMS Face API,0,1,jpg,1,149850,21613,/storage/sdcard0/FDDB-folds-01/2002_08_09_big_img_454.jpg,0.230947656
2164,GMS Face API,0,1,jpg,1,133353,25798,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_47.jpg,0.201342897
2165,GMS Face API,0,1,jpg,1,166130,23749,/storage/sdcard0/FDDB-folds-01/2002_07_19_big_img_381.jpg,0.244590264
2166,GMS Face API,0,3,jpg,5,160650,31476,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_733.jpg,0.297146344
2167,GMS Face API,0,1,jpg,1,136496,24815,/storage/sdcard0/FDDB-folds-01/2002_08_20_big_img_327.jpg,0.28289333
2168,GMS Face API,0,1,jpg,1,134251,16075,/storage/sdcard0/FDDB-folds-01/2002_07_21_big_img_96.jpg,0.20900351
2169,GMS Face API,0,1,jpg,1,153450,16130,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2680.jpg,0.210743171
2170,GMS Face API,0,1,jpg,1,140850,10752,/storage/sdcard0/FDDB-folds-01/2002_07_25_big_img_919.jpg,0.233572409
2171,GMS Face API,0,1,jpg,1,155700,21317,/storage/sdcard0/FDDB-folds-01/2002_07_21_big_img_158.jpg,0.304776438
2172,GMS Face API,0,1,jpg,1,136800,14694,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_801.jpg,0.221425301
2173,GMS Face API,0,2,jpg,3,172350,17436,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_567.jpg,0.298306119
2174,GMS Face API,0,1,jpg,2,168750,15944,/storage/sdcard0/FDDB-folds-01/2002_07_24_big_img_804.jpg,0.227407293
2175,GMS Face API,0,2,jpg,2,155250,21027,/storage/sdcard0/FDDB-folds-01/2002_07_24_big_img_690.jpg,0.298855486
2176,GMS Face API,0,1,jpg,1,126690,16926,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_576.jpg,0.215870594
2177,GMS Face API,0,1,jpg,1,202500,20667,/storage/sdcard0/FDDB-folds-01/2002_08_14_big_img_335.jpg,0.23683809
2178,GMS Face API,0,1,jpg,6,120130,19630,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_390.jpg,0.262108957
2179,GMS Face API,0,0,jpg,6,201600,30858,/storage/sdcard0/FDDB-folds-01/2002_08_11_big_img_258.jpg,0.345887379
2180,GMS Face API,0,1,jpg,1,161550,21005,/storage/sdcard0/FDDB-folds-01/2002_07_23_big_img_917.jpg,0.260888144
2181,GMS Face API,0,1,jpg,2,163800,26054,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_525.jpg,0.264520066
2182,GMS Face API,0,0,jpg,1,127100,15043,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_505.jpg,0.28191668
2183,GMS Face API,0,1,jpg,1,144000,14309,/storage/sdcard0/FDDB-folds-01/2002_07_30_big_img_886.jpg,0.228933313
2184,GMS Face API,0,1,jpg,1,110290,14121,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_640.jpg,0.152907067
2185,GMS Face API,0,1,jpg,1,102250,14241,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_642.jpg,0.14997711
2186,GMS Face API,0,1,jpg,2,170550,21406,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_844.jpg,0.257866626
2187,GMS Face API,0,1,jpg,1,195750,17680,/storage/sdcard0/FDDB-folds-01/2002_08_04_big_img_571.jpg,0.275812604
2188,GMS Face API,0,2,jpg,2,178200,19501,/storage/sdcard0/FDDB-folds-01/2002_08_29_big_img_18702.jpg,0.257836105
2189,GMS Face API,0,1,jpg,1,162900,16263,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_240.jpg,0.287990233
2190,GMS Face API,0,3,jpg,3,141300,29622,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_553.jpg,0.325988097
2191,GMS Face API,0,1,jpg,1,136800,17380,/storage/sdcard0/FDDB-folds-01/2002_08_10_big_img_354.jpg,0.197680452
2192,GMS Face API,0,2,jpg,3,143100,18182,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_17.jpg,0.243491532
2193,GMS Face API,0,1,jpg,2,102250,14164,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_782.jpg,0.184892416
2194,GMS Face API,0,0,jpg,1,160200,19570,/storage/sdcard0/FDDB-folds-01/2002_07_27_big_img_382.jpg,0.334014954
2195,GMS Face API,0,1,jpg,5,152550,19039,/storage/sdcard0/FDDB-folds-01/2002_08_14_big_img_970.jpg,0.256523729
2196,GMS Face API,0,1,jpg,2,131400,12271,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_70.jpg,0.19014192
2197,GMS Face API,0,1,jpg,1,106749,11807,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_625.jpg,0.130047307
2198,GMS Face API,0,0,jpg,1,191700,32834,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_341.jpg,0.349793987
2199,GMS Face API,0,2,jpg,4,148500,30329,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_188.jpg,0.287532428
2200,GMS Face API,0,1,jpg,1,155700,23245,/storage/sdcard0/FDDB-folds-01/2002_08_09_big_img_405.jpg,0.210682131
2201,GMS Face API,0,1,jpg,1,161550,25489,/storage/sdcard0/FDDB-folds-01/2002_08_02_big_img_37.jpg,0.238455669
2202,GMS Face API,0,1,jpg,3,130210,19106,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_748.jpg,0.223073401
2203,GMS Face API,0,1,jpg,1,149400,14738,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_399.jpg,0.254234702
2204,GMS Face API,0,2,jpg,3,136350,27984,/storage/sdcard0/FDDB-folds-01/2002_07_25_big_img_844.jpg,0.313077979
2205,GMS Face API,0,2,jpg,2,146250,26943,/storage/sdcard0/FDDB-folds-01/2002_08_12_big_img_340.jpg,0.305600488
2206,GMS Face API,0,1,jpg,1,104960,15075,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_815.jpg,0.152052495
2207,GMS Face API,0,3,jpg,10,156600,25586,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_5.jpg,0.296017092
2208,GMS Face API,0,1,jpg,1,123750,13107,/storage/sdcard0/FDDB-folds-01/2002_08_10_big_img_158.jpg,0.178788342
2209,GMS Face API,0,1,jpg,1,133200,21009,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_95.jpg,0.173019992
2210,GMS Face API,0,1,jpg,1,131850,11326,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_1297.jpg,0.192156265
2211,GMS Face API,0,1,jpg,1,127920,14563,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_508.jpg,0.199114907
2212,GMS Face API,0,3,jpg,3,131850,22780,/storage/sdcard0/FDDB-folds-01/2002_09_01_big_img_16680.jpg,0.260918662
2213,GMS Face API,0,1,jpg,1,133250,18011,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_338.jpg,0.181535174
2214,GMS Face API,0,1,jpg,1,161550,20608,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_517.jpg,0.253624295
2215,GMS Face API,0,2,jpg,2,156600,17054,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_626.jpg,0.281916678
2216,GMS Face API,0,1,jpg,1,122400,11015,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_3024.jpg,0.186540518
2217,GMS Face API,0,1,jpg,2,148500,23696,/storage/sdcard0/FDDB-folds-01/2002_07_26_big_img_499.jpg,0.372775828
2218,GMS Face API,0,1,jpg,1,150300,17588,/storage/sdcard0/FDDB-folds-01/2003_01_13_big_img_387.jpg,0.261406988
2219,GMS Face API,0,1,jpg,2,150750,16623,/storage/sdcard0/FDDB-folds-01/2002_08_31_big_img_18025.jpg,0.253502214
2220,GMS Face API,0,0,jpg,1,134251,14295,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_520.jpg,0.21480238
2221,GMS Face API,0,1,jpg,1,111657,20913,/storage/sdcard0/FDDB-folds-01/2003_01_16_big_img_576.jpg,0.148145888
2222,GMS Face API,0,1,jpg,3,171000,19443,/storage/sdcard0/FDDB-folds-01/2002_07_26_big_img_121.jpg,0.268518236
2223,GMS Face API,0,1,jpg,4,142200,21284,/storage/sdcard0/FDDB-folds-01/2002_08_25_big_img_703.jpg,0.264367464
2224,GMS Face API,0,1,jpg,1,153450,20008,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_615.jpg,0.189775676
2225,GMS Face API,0,1,jpg,1,166500,20840,/storage/sdcard0/FDDB-folds-01/2002_08_17_big_img_434.jpg,0.237448496
2226,GMS Face API,0,1,jpg,2,146250,16226,/storage/sdcard0/FDDB-folds-01/2002_08_02_big_img_677.jpg,0.24745918
2227,GMS Face API,0,1,jpg,1,186750,23692,/storage/sdcard0/FDDB-folds-01/2002_08_18_big_img_276.jpg,0.281641997
2228,GMS Face API,0,1,jpg,1,132750,30088,/storage/sdcard0/FDDB-folds-01/2002_08_05_big_img_3672.jpg,0.245383793
2229,GMS Face API,0,1,jpg,1,132750,19542,/storage/sdcard0/FDDB-folds-01/2002_07_26_big_img_700.jpg,0.224904625
2230,GMS Face API,0,1,jpg,1,134251,17412,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_277.jpg,0.180955287
2231,GMS Face API,0,1,jpg,1,113570,14758,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_220.jpg,0.171646574
2232,GMS Face API,0,1,jpg,1,146823,18252,/storage/sdcard0/FDDB-folds-01/2002_08_23_big_img_232.jpg,0.221181138
2233,GMS Face API,0,2,jpg,2,151650,21727,/storage/sdcard0/FDDB-folds-01/2002_08_31_big_img_17422.jpg,0.282496567
2234,GMS Face API,0,1,jpg,1,154350,16075,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_508.jpg,0.204517016
2235,GMS Face API,0,1,jpg,1,123750,16166,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_681.jpg,0.168228293
2236,GMS Face API,0,1,jpg,1,102910,12766,/storage/sdcard0/FDDB-folds-01/2003_01_15_big_img_638.jpg,0.12049443
2237,GMS Face API,0,1,jpg,1,149850,17985,/storage/sdcard0/FDDB-folds-01/2002_08_30_big_img_18408.jpg,0.237906303
2238,GMS Face API,0,1,jpg,1,110290,14032,/storage/sdcard0/FDDB-folds-01/2003_01_14_big_img_533.jpg,0.155287654
2239,GMS Face API,0,1,jpg,1,113980,16023,/storage/sdcard0/FDDB-folds-01/2003_01_17_big_img_12.jpg,0.176957118
2240,GMS Face API,0,1,jpg,1,139050,14785,/storage/sdcard0/FDDB-folds-01/2002_08_28_big_img_19388.jpg,0.205371585
2241,GMS Face API,0,1,jpg,1,134550,18544,/storage/sdcard0/FDDB-folds-01/2002_08_08_big_img_133.jpg,0.21641996
2242,GMS Face API,0,1,jpg,2,155250,20768,/storage/sdcard0/FDDB-folds-01/2002_07_26_big_img_885.jpg,0.238638792
2243,GMS Face API,0,1,jpg,2,139050,17733,/storage/sdcard0/FDDB-folds-01/2002_08_19_big_img_387.jpg,0.189562034
2244,GMS Face API,0,1,jpg,2,177750,16175,/storage/sdcard0/FDDB-folds-01/2002_08_27_big_img_19976.jpg,0.331725927
2245,GMS Face API,0,0,jpg,1,190800,17868,/storage/sdcard0/FDDB-folds-01/2002_08_26_big_img_118.jpg,0.313413703
2246,GMS Face API,0,1,jpg,1,130950,18735,/storage/sdcard0/FDDB-folds-01/2002_08_28_big_img_19146.jpg,0.24504807
2247,GMS Face API,0,1,jpg,1,191250,19427,/storage/sdcard0/FDDB-folds-01/2002_08_05_big_img_3259.jpg,0.272821609
2248,GMS Face API,0,1,jpg,1,151200,22408,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_536.jpg,0.238821914
2249,GMS Face API,0,2,jpg,2,171450,29964,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_279.jpg,0.32372959
2250,GMS Face API,0,2,jpg,2,158400,28505,/storage/sdcard0/FDDB-folds-01/2002_07_22_big_img_9.jpg,0.28774607
2251,GMS Face API,0,1,jpg,1,198000,22976,/storage/sdcard0/FDDB-folds-01/2002_08_13_big_img_301.jpg,0.269006562
2252,GMS Face API,0,1,jpg,1,162000,18860,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_974.jpg,0.284694033
2253,GMS Face API,0,2,jpg,2,189900,17387,/storage/sdcard0/FDDB-folds-01/2002_08_06_big_img_2355.jpg,0.309629177
2254,GMS Face API,0,1,jpg,1,166500,23282,/storage/sdcard0/FDDB-folds-01/2002_08_01_big_img_1526.jpg,0.25154891
2255,GMS Face API,0,7,jpg,7,165150,20727,/storage/sdcard0/FDDB-folds-01/2002_08_03_big_img_417.jpg,0.425606593
2256,GMS Face API,0,0,jpg,6,169273,27410,/storage/sdcard0/FDDB-folds-01/2002_08_04_big_img_407.jpg,0.317533952
2257,GMS Face API,0,1,jpg,1,149400,19659,/storage/sdcard0/FDDB-folds-01/2002_08_15_big_img_1029.jpg,0.253105448
2258,GMS Face API,0,1,jpg,1,156252,20959,/storage/sdcard0/FDDB-folds-01/2002_07_29_big_img_700.jpg,0.219594078
2259,GMS Face API,0,1,jpg,1,129150,18313,/storage/sdcard0/FDDB-folds-01/2002_08_01_big_img_1463.jpg,0.279139326
2260,GMS Face API,0,0,jpg,1,164700,13233,/storage/sdcard0/FDDB-folds-01/2002_08_31_big_img_17365.jpg,0.324523119
2261,GMS Face API,0,2,jpg,5,170550,21283,/storage/sdcard0/FDDB-folds-01/2002_07_28_big_img_223.jpg,0.287593469
2262,GMS Face API,0,1,jpg,1,173250,22085,/storage/sdcard0/FDDB-folds-01/2002_07_19_big_img_827.jpg,0.234243859
2263,GMS Face API,0,1,jpg,2,159395,38783,/storage/sdcard0/FDDB-folds-01/2002_07_27_big_img_531.jpg,0.256706851
2264,GMS Face API,0,1,jpg,1,123750,16759,/storage/sdcard0/FDDB-folds-01/2002_07_19_big_img_845.jpg,0.18510606
2265,GMS Face API,0,1,jpg,1,154800,22941,/storage/sdcard0/FDDB-folds-01/2002_08_20_big_img_382.jpg,0.210193803
2266,GMS Face API,0,3,jpg,4,171900,28947,/storage/sdcard0/FDDB-folds-01/2002_07_31_big_img_268.jpg,0.325164048
2267,GMS Face API,0,0,jpg,1,158400,14913,/storage/sdcard0/FDDB-folds-01/2002_08_27_big_img_19705.jpg,0.256126964
